age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income
55,6,13,2,0,0,4,1,7688,0,38,
37,3,9,2,5,5,4,0,0,0,40,
37,3,6,4,6,1,4,1,0,0,65,
63,3,13,2,9,5,4,0,7688,0,36,
33,3,9,2,13,0,4,1,0,0,60,
19,3,10,4,0,3,4,0,0,0,10,
57,1,14,2,9,5,2,0,0,1977,40,
31,3,12,2,11,0,4,1,4386,0,45,
20,8,10,4,14,3,4,0,0,0,30,
58,1,9,2,3,0,4,1,7298,0,40,
20,8,10,4,14,3,4,0,0,0,20,
25,3,10,2,11,0,4,1,0,0,40,
40,3,9,0,0,4,4,0,0,0,40,
18,3,7,4,7,3,4,1,1055,0,20,
26,3,9,4,0,1,4,1,0,0,40,
29,3,16,2,9,0,4,1,0,0,50,
45,1,13,2,9,0,2,1,0,0,40,
35,6,10,4,0,3,4,0,0,0,38,
32,3,10,0,6,4,4,1,0,0,45,
61,5,9,6,7,2,4,0,0,0,40,
26,6,13,4,9,1,4,1,0,0,15,
56,3,9,2,2,0,4,1,3103,0,40,
22,3,10,3,0,3,1,0,0,0,39,
49,3,13,2,6,0,2,1,0,0,48,
40,3,9,2,7,5,4,0,0,0,12,
37,3,9,5,3,3,4,1,0,0,40,
23,8,13,4,14,3,4,1,0,0,50,
28,3,13,2,11,0,4,1,0,0,60,
27,3,9,2,6,0,4,1,0,0,40,
34,4,11,0,11,4,4,0,0,0,40,
49,3,5,2,5,0,4,1,0,0,45,
41,3,10,4,2,3,1,1,0,0,40,
28,3,13,4,0,1,4,1,0,0,21,
38,3,10,2,3,0,4,1,0,0,55,
47,6,12,2,10,0,4,1,0,1740,40,
28,1,9,2,10,0,4,1,0,0,40,
44,6,14,2,9,0,4,1,7688,0,50,
41,0,13,0,9,1,4,1,0,0,40,
50,3,15,2,9,0,4,1,0,0,36,
73,5,9,6,2,1,4,1,0,0,24,
21,3,10,4,7,3,2,1,0,0,40,
38,3,9,0,0,4,4,0,0,0,40,
64,8,14,2,14,0,4,1,0,0,2,
47,3,10,0,12,4,4,0,0,0,40,
52,3,10,2,13,0,4,1,15024,0,60,
24,3,13,4,11,1,4,1,0,0,45,
44,3,13,2,3,0,4,1,0,0,40,
27,3,4,0,6,4,4,1,0,974,40,
61,5,10,2,11,0,2,1,0,0,60,
58,3,13,2,11,0,4,1,15024,0,40,
51,3,13,4,11,1,4,0,0,1564,43,
49,3,10,0,11,4,4,0,0,0,55,
23,3,10,4,0,3,2,1,0,0,20,
19,3,11,4,0,3,2,0,0,0,40,
21,3,9,4,4,1,4,1,0,0,53,
56,3,7,0,11,1,4,0,0,0,40,
35,3,8,2,2,0,4,1,0,0,40,
37,0,10,0,12,4,0,0,0,0,20,
41,3,16,0,11,4,4,0,0,0,50,
30,3,7,2,11,0,4,1,0,0,40,
35,3,16,2,12,5,4,0,0,0,20,
47,3,10,2,2,0,4,1,0,0,40,
59,4,6,6,3,4,4,0,0,2559,50,
55,3,7,2,6,0,4,1,0,0,32,
22,8,11,4,14,3,1,1,0,0,20,
31,3,6,4,0,4,2,0,0,0,40,
30,3,14,2,0,0,4,1,4386,0,40,
24,3,13,4,3,3,4,1,0,0,48,
49,5,10,2,2,0,4,1,0,0,40,
23,3,4,4,2,1,4,1,0,0,25,
50,3,9,0,0,4,4,0,0,0,35,
38,3,13,4,0,1,2,1,0,0,40,
20,5,10,4,9,2,1,0,0,0,20,
49,5,10,2,2,0,4,1,0,0,50,
45,3,9,6,7,2,1,0,0,0,50,
46,0,13,2,9,0,1,1,0,0,50,
19,3,9,4,7,3,4,0,0,0,30,
31,0,13,4,3,3,4,0,0,0,40,
38,3,9,0,7,4,4,0,0,0,40,
56,5,14,2,2,0,4,1,0,0,50,
24,3,13,4,3,3,4,1,0,0,40,
58,1,9,2,3,0,4,1,0,0,50,
28,3,9,2,7,0,4,1,0,0,40,
22,3,9,2,7,0,4,1,0,0,40,
46,3,9,0,13,1,4,1,0,0,40,
30,3,1,4,4,1,4,1,0,0,40,
56,3,13,2,0,0,4,1,0,0,45,
32,3,9,2,6,0,1,1,0,0,40,
56,3,9,2,13,0,4,1,0,0,44,
50,3,10,2,3,0,4,1,0,0,40,
28,8,9,5,14,4,2,0,0,0,30,
30,3,13,4,0,1,4,0,0,0,40,
24,3,9,4,6,3,4,1,0,0,40,
42,0,11,0,9,4,0,0,0,0,40,
31,5,9,2,2,0,4,1,0,0,40,
18,3,7,4,11,3,3,0,0,0,20,
46,3,6,4,7,1,4,0,0,0,25,
31,3,13,4,11,1,4,0,0,0,65,
38,1,13,2,9,5,4,0,7688,0,40,
44,1,14,2,9,0,4,1,0,0,40,
55,4,13,2,3,0,4,1,0,2415,50,
19,3,9,4,7,3,4,1,0,0,20,
45,3,14,0,3,1,4,0,0,0,40,
50,4,10,2,2,0,4,1,0,0,70,
53,3,5,2,7,0,4,1,0,0,40,
41,4,13,2,11,0,4,1,99999,0,65,
45,3,10,0,7,4,2,0,0,0,40,
21,3,6,4,0,1,4,0,0,0,39,
37,3,13,2,12,5,4,0,0,0,40,
42,0,9,5,0,4,2,0,0,0,40,
37,5,9,2,12,0,4,1,0,0,30,
46,3,13,0,6,1,4,1,0,1590,40,
45,5,11,2,4,0,4,1,0,0,60,
32,3,10,4,12,1,4,0,0,0,20,
30,3,15,2,9,0,4,1,0,0,50,
57,8,13,2,14,0,4,1,0,0,80,
37,3,9,0,6,1,4,0,0,0,56,
18,8,10,4,14,3,4,0,0,0,40,
32,3,10,2,11,0,4,1,0,0,40,
43,3,13,2,9,0,4,1,0,0,40,
46,3,14,0,9,4,4,0,6497,0,50,
36,8,9,0,14,4,4,0,0,0,28,
33,3,14,4,3,1,4,0,0,0,40,
48,3,9,4,0,1,4,0,0,0,40,
34,3,9,2,11,0,4,0,0,0,40,
34,1,10,4,10,1,4,1,0,0,50,
33,3,9,0,4,1,4,1,0,0,40,
36,3,13,2,3,5,4,0,0,0,60,
23,3,9,4,11,1,4,1,0,1669,55,
39,3,9,2,3,0,4,1,0,0,40,
22,3,12,4,11,3,4,0,0,0,25,
19,3,9,4,4,3,4,1,0,0,20,
47,3,9,2,11,0,4,1,7298,0,45,
46,3,11,4,13,1,4,1,0,0,50,
47,3,14,0,11,1,4,0,0,0,6,
47,5,16,2,9,0,4,1,0,0,35,
52,1,10,0,13,1,4,0,0,0,40,
38,5,5,2,2,0,4,1,0,0,40,
58,3,9,2,11,0,4,1,0,0,40,
32,3,3,2,7,0,4,1,0,0,40,
54,5,11,2,12,2,4,0,0,0,10,
20,3,10,4,0,1,4,1,0,0,25,
25,3,12,4,11,1,4,1,0,0,48,
25,5,5,4,2,1,4,1,0,0,15,
36,6,13,0,9,1,4,1,0,1876,44,
69,5,9,2,12,0,4,1,0,0,30,
28,3,13,2,9,5,4,0,0,0,45,
20,3,10,4,0,3,4,0,0,0,20,
21,3,4,4,4,4,4,1,0,0,40,
37,3,13,2,12,0,4,1,0,0,40,
21,3,9,4,6,3,4,1,0,0,32,
25,8,12,2,14,0,4,1,0,0,13,
39,3,9,2,7,2,2,0,0,0,40,
34,3,11,2,7,0,4,1,0,0,40,
33,1,9,2,2,0,4,1,0,0,40,
47,3,9,2,13,0,4,1,0,0,50,
29,3,11,4,0,1,4,0,0,0,40,
48,3,9,2,12,0,4,1,0,0,89,
42,4,16,2,9,0,4,1,0,1977,60,
29,3,7,0,6,4,4,0,0,0,40,
34,3,9,4,5,3,4,1,0,0,40,
20,3,10,4,7,3,4,1,0,0,25,
41,3,14,2,9,0,4,1,0,0,40,
45,3,10,0,3,1,4,1,0,1876,50,
22,8,11,4,14,3,4,1,0,0,40,
23,3,9,0,5,3,4,1,0,0,44,
19,3,10,4,0,3,4,0,0,0,38,
24,3,10,4,2,3,4,1,0,0,40,
20,3,10,4,11,3,4,1,0,0,30,
32,3,9,0,2,1,4,1,0,0,40,
52,3,14,0,9,4,4,1,15020,0,50,
36,3,9,4,11,4,4,1,0,0,60,
18,3,6,4,6,3,4,1,0,0,30,
27,3,9,0,11,3,4,0,0,0,40,
26,3,10,2,11,0,4,1,0,0,60,
52,3,12,0,9,4,4,0,0,0,32,
24,3,10,4,2,4,0,1,0,0,40,
42,0,9,0,0,1,2,1,0,0,40,
39,3,15,2,9,5,4,0,7688,0,60,
20,8,10,4,14,3,4,0,0,0,35,
20,6,10,4,0,3,4,0,0,0,10,
39,3,9,6,5,4,4,1,0,0,40,
68,8,7,2,14,0,4,1,0,0,30,
35,3,9,4,6,4,2,0,0,0,48,
54,3,13,2,7,0,4,1,0,0,40,
24,3,13,4,3,3,4,1,0,0,40,
24,3,13,4,9,1,4,0,0,0,8,
20,3,10,4,0,3,2,0,0,0,15,
64,8,1,2,14,0,4,1,0,0,40,
28,3,13,4,9,1,4,0,0,0,35,
36,5,9,2,2,0,4,1,0,0,47,
44,4,9,2,13,0,4,1,0,0,60,
38,3,10,5,6,1,4,1,0,2258,55,
22,3,9,4,0,1,4,0,0,0,60,
56,3,9,2,6,0,4,1,0,0,40,
24,3,13,2,9,0,4,1,0,0,45,
24,5,10,4,7,1,4,0,0,0,75,
22,3,12,4,0,1,4,0,0,0,40,
21,3,10,4,3,3,4,0,0,0,30,
42,3,13,2,3,0,4,1,0,0,40,
41,1,14,0,9,4,4,0,0,0,55,
19,3,9,4,7,3,4,0,34095,0,20,
67,5,10,2,4,0,4,1,0,0,44,
20,3,10,4,11,3,4,0,0,0,30,
32,3,9,2,2,0,3,1,0,0,40,
46,3,9,5,6,3,2,0,0,0,40,
52,3,9,4,11,1,4,0,0,0,36,
44,3,13,0,9,4,2,1,0,0,40,
65,8,7,2,14,0,4,1,0,0,40,
37,1,13,2,9,0,4,1,0,1887,40,
27,5,10,2,4,0,4,1,0,0,50,
35,3,9,2,6,5,2,0,0,0,35,
30,3,9,4,0,1,4,0,0,0,45,
64,1,9,2,2,0,4,1,3137,0,40,
48,3,9,0,0,1,4,0,0,0,37,
35,3,4,0,12,4,4,0,0,0,40,
28,5,13,4,12,1,4,1,0,0,45,
63,5,13,2,9,0,1,1,0,1977,32,
40,5,15,2,9,0,4,1,0,0,55,
33,3,10,4,11,1,4,1,0,0,40,
40,3,10,2,2,0,4,1,0,0,50,
25,3,4,4,11,2,4,1,0,0,45,
45,4,13,2,3,0,4,1,0,0,38,
30,3,10,2,6,0,4,1,0,0,40,
53,3,10,4,0,4,2,0,0,0,40,
63,3,9,2,0,0,1,1,2105,0,40,
27,1,10,2,10,0,4,1,0,0,60,
31,3,7,4,2,1,4,1,0,0,40,
33,3,9,2,13,0,4,1,0,0,60,
39,6,13,0,10,1,4,1,0,0,40,
42,5,10,2,2,0,4,1,0,0,45,
19,3,9,4,7,3,2,1,0,0,30,
31,3,13,2,9,0,4,1,0,0,40,
53,3,9,2,2,0,4,1,0,0,40,
47,5,10,2,9,0,4,1,0,0,20,
27,3,16,4,0,3,4,0,0,0,40,
22,3,9,4,12,1,4,0,0,0,40,
29,3,9,2,11,5,4,0,0,0,40,
52,3,9,6,11,4,4,0,0,1762,40,
32,3,11,0,2,3,4,1,0,0,46,
23,3,9,4,11,1,4,1,0,0,40,
27,3,10,4,0,3,4,1,0,0,20,
53,3,9,6,6,1,2,0,0,0,40,
18,3,9,4,5,3,4,1,0,0,20,
41,3,13,5,11,4,4,0,0,0,30,
27,3,9,2,6,5,4,0,0,0,40,
30,3,10,0,11,3,4,1,0,0,40,
41,3,9,0,12,4,4,0,0,0,40,
21,3,10,4,0,1,4,0,0,0,30,
58,6,9,3,7,4,2,0,0,0,40,
45,6,13,0,10,1,4,0,0,0,40,
40,3,6,0,13,3,4,1,0,0,40,
21,3,10,4,0,1,4,0,0,0,40,
29,3,13,4,9,1,3,0,0,1590,40,
50,3,11,2,7,5,2,0,0,0,40,
26,3,9,2,2,0,4,1,0,0,40,
23,3,9,5,5,2,4,0,0,0,40,
27,3,13,4,12,3,4,1,0,0,40,
36,1,13,4,0,1,2,0,0,0,40,
22,0,9,4,0,2,4,1,0,0,40,
37,0,10,4,7,3,4,1,0,0,40,
54,3,13,2,13,0,4,1,0,0,40,
36,3,9,0,4,4,4,1,0,0,50,
44,3,11,2,3,0,2,1,0,0,40,
38,3,10,2,10,0,2,1,0,0,40,
49,3,10,0,2,1,4,0,0,0,40,
18,3,7,4,5,3,4,1,0,0,12,
26,3,13,4,11,1,4,1,0,0,48,
48,3,13,2,0,0,4,1,0,0,45,
32,3,7,2,6,5,4,0,0,0,40,
35,6,9,4,12,3,4,1,0,0,40,
40,3,9,4,0,1,4,0,0,0,45,
40,5,9,2,2,0,4,1,3411,0,40,
42,6,15,2,9,0,1,1,0,0,72,
30,3,9,2,11,0,4,1,0,0,40,
19,3,10,4,11,3,4,0,0,0,20,
36,3,12,2,11,0,4,1,0,0,60,
31,3,9,4,11,1,4,0,0,0,40,
50,0,12,2,3,0,4,1,0,0,60,
38,3,9,0,2,1,2,1,0,0,40,
35,3,10,2,9,0,4,1,0,0,50,
45,3,13,2,9,0,4,1,0,0,40,
29,3,6,5,11,4,4,0,0,0,40,
41,3,10,0,2,1,4,1,0,0,46,
33,3,15,4,9,1,4,0,0,0,50,
49,3,10,4,7,1,4,0,0,0,60,
28,3,10,2,3,0,4,1,0,0,40,
49,1,13,2,10,0,2,1,15024,0,40,
27,3,9,5,6,3,4,0,0,0,40,
47,4,9,2,3,0,4,1,2885,0,32,
42,6,16,4,3,1,4,0,0,0,40,
30,3,9,4,3,1,4,1,0,0,60,
37,1,9,2,2,0,4,1,0,0,40,
37,3,16,2,9,5,4,0,0,0,35,
51,3,9,3,11,1,2,0,0,0,38,
27,0,9,2,7,0,4,1,0,0,40,
53,3,9,4,11,1,4,0,0,0,40,
45,3,9,4,2,1,4,1,0,0,40,
37,4,13,2,9,0,4,1,0,0,45,
40,0,13,4,9,1,4,0,0,0,40,
54,6,14,2,9,0,1,1,0,0,40,
47,4,9,2,3,0,4,1,0,0,42,
35,3,9,2,7,0,4,1,0,0,40,
33,3,9,2,6,0,4,1,0,0,40,
28,1,10,4,0,2,2,1,0,0,40,
39,6,13,2,3,5,4,0,0,0,55,
25,8,9,4,14,3,4,1,0,1602,40,
33,3,13,2,11,0,4,1,0,0,40,
34,3,7,4,7,1,4,0,0,0,40,
53,3,9,2,13,0,4,1,0,0,40,
21,3,12,4,0,3,4,1,0,0,35,
31,6,16,2,3,0,4,1,7298,0,55,
63,3,9,2,9,0,4,1,0,0,45,
21,5,10,4,7,3,4,1,0,0,30,
59,3,9,2,2,0,4,1,0,0,40,
50,3,2,5,9,4,2,0,0,0,40,
66,8,9,2,14,5,4,0,0,0,20,
19,3,9,4,13,3,4,1,0,0,30,
31,3,13,4,12,1,4,1,0,0,45,
23,3,13,2,9,5,4,0,0,0,40,
45,3,11,2,3,5,4,0,0,0,40,
35,1,13,2,9,0,4,1,0,0,40,
32,3,13,4,2,3,4,1,0,0,40,
20,3,4,4,6,2,4,0,0,0,60,
38,3,9,2,3,2,4,1,0,0,40,
49,3,9,2,7,5,1,0,0,0,8,
64,3,9,0,6,1,4,0,0,0,40,
60,1,7,2,13,0,4,1,0,0,20,
25,3,13,4,9,1,4,0,0,0,50,
21,3,9,4,2,1,4,1,0,0,35,
26,3,9,4,8,2,4,0,0,1602,15,
23,3,10,4,0,1,4,1,0,0,20,
67,4,14,2,11,0,4,1,0,0,48,
24,3,9,0,11,4,4,0,0,0,30,
46,3,2,5,6,3,4,0,0,0,40,
38,6,16,2,9,0,1,1,0,0,40,
20,3,4,4,6,2,4,1,0,0,40,
28,8,10,4,14,2,4,0,0,0,40,
26,3,13,4,9,1,4,1,0,0,48,
58,3,9,2,6,0,4,1,0,0,40,
31,6,10,4,7,1,1,1,0,0,40,
37,6,12,0,10,1,2,1,0,0,38,
53,6,16,2,9,0,4,1,0,0,40,
45,3,4,0,6,1,2,0,0,0,35,
33,3,9,4,0,1,4,0,0,0,50,
33,6,14,2,10,0,2,1,0,0,40,
35,3,9,0,5,1,4,1,0,0,25,
60,5,9,2,3,0,2,1,0,0,40,
21,3,10,4,11,3,4,0,0,0,20,
38,3,6,2,2,0,2,1,0,0,45,
40,3,11,0,2,4,4,0,0,0,40,
40,3,10,2,11,5,4,0,0,0,40,
44,5,15,2,9,0,4,1,0,0,70,
27,3,10,2,3,0,4,1,0,0,60,
34,5,10,2,2,0,4,1,0,0,55,
20,8,10,4,14,3,4,1,0,0,25,
49,1,10,2,10,0,4,1,0,0,40,
37,3,10,2,2,0,4,1,0,0,50,
52,3,6,2,13,0,4,1,0,0,30,
46,3,10,2,6,0,2,1,0,0,40,
20,3,10,4,6,1,1,0,0,0,40,
43,3,9,2,2,0,4,1,0,0,40,
46,1,13,0,0,1,4,0,99999,0,40,
25,6,10,2,7,5,4,0,0,0,15,
48,3,13,0,0,1,4,1,0,0,40,
36,1,10,0,10,4,4,1,0,0,55,
37,3,9,0,2,1,4,1,14344,0,40,
18,8,10,4,14,3,4,1,0,0,60,
42,3,14,2,9,0,4,1,0,0,50,
60,3,12,2,0,0,4,1,0,0,24,
37,4,10,2,13,0,4,1,0,0,55,
44,1,12,0,12,1,2,1,0,0,40,
32,3,6,2,2,0,4,1,0,0,40,
29,3,13,4,0,3,4,0,0,0,40,
42,1,14,2,9,0,4,1,0,0,35,
17,3,7,4,5,3,4,1,0,0,12,
41,3,8,2,7,5,4,0,0,0,10,
34,3,10,2,3,5,4,0,0,1887,40,
56,3,6,5,7,4,4,0,0,0,32,
28,3,10,4,0,3,4,1,0,0,40,
28,5,7,4,11,3,4,1,0,0,40,
19,3,4,4,13,4,4,1,0,0,25,
49,0,10,2,12,0,4,1,0,0,40,
36,5,10,2,7,5,4,0,0,0,50,
25,3,10,2,13,0,4,1,0,0,35,
42,3,13,0,9,1,4,1,0,0,40,
47,5,15,2,9,0,4,1,0,1977,50,
26,3,10,2,10,0,4,1,0,0,40,
35,3,10,2,3,0,4,1,0,0,58,
37,3,9,2,2,0,4,1,0,0,45,
39,1,9,4,10,3,0,1,4650,0,48,
42,3,9,2,3,0,4,1,0,0,35,
41,3,10,0,7,1,4,0,0,0,36,
23,3,10,0,7,3,4,0,0,0,24,
31,0,9,2,12,0,4,1,0,0,40,
36,1,10,2,10,0,4,1,0,0,57,
20,3,10,4,9,4,4,0,0,0,25,
36,3,10,4,6,4,4,1,0,0,45,
50,3,9,2,6,0,4,1,0,0,50,
37,3,9,4,6,3,4,1,0,0,40,
25,3,13,4,4,3,4,1,27828,0,50,
39,3,10,0,7,4,4,0,0,0,60,
32,3,9,2,4,5,4,0,0,0,40,
59,3,10,6,0,1,4,0,0,0,35,
29,3,13,2,2,0,4,1,3411,0,45,
50,3,9,2,13,0,2,1,0,0,40,
42,3,11,2,11,0,4,1,0,0,37,
32,3,10,0,9,1,4,1,0,0,40,
48,3,12,2,11,0,4,1,0,1902,40,
20,3,9,2,2,0,4,1,3781,0,35,
50,5,6,0,2,1,4,1,0,0,45,
18,3,10,4,2,1,4,1,0,0,30,
60,3,14,4,9,1,4,1,0,0,50,
60,3,10,2,9,0,4,1,0,0,40,
42,1,14,4,9,1,4,1,0,0,22,
49,3,9,0,7,4,4,0,0,0,35,
35,4,10,2,11,5,4,0,0,0,40,
30,5,12,2,11,0,4,1,0,0,60,
59,3,10,2,3,0,4,1,0,0,40,
24,4,9,4,7,1,2,1,13550,0,50,
55,3,12,0,0,4,4,0,0,0,40,
19,3,9,4,0,3,4,0,0,0,20,
39,3,9,2,2,0,4,1,0,0,40,
48,3,10,0,3,4,4,0,0,0,40,
44,3,13,2,9,0,4,1,7688,0,40,
21,3,10,4,5,3,4,1,0,0,30,
23,3,13,4,12,3,2,1,0,0,40,
22,3,10,4,7,3,4,1,0,0,30,
55,5,14,2,9,0,4,1,0,0,55,
19,3,10,4,11,1,4,0,0,0,40,
23,3,10,4,5,1,4,1,0,0,25,
46,3,9,2,13,0,4,1,15024,0,44,
23,3,13,4,0,1,4,0,0,0,23,
47,4,14,2,3,0,4,1,15024,0,50,
23,3,10,4,11,3,4,0,0,0,15,
42,3,10,2,7,0,4,1,0,0,40,
22,6,13,4,0,3,4,0,0,0,10,
18,3,9,4,0,3,4,1,0,0,20,
37,3,13,2,3,0,4,1,0,1977,50,
34,3,5,2,2,0,4,1,0,0,50,
30,3,12,5,7,4,4,0,0,0,40,
62,5,10,6,4,4,4,0,0,0,50,
51,3,10,2,5,0,4,1,0,0,40,
34,3,9,2,7,0,2,1,0,0,30,
28,5,14,4,9,3,4,1,0,0,40,
56,3,6,4,5,1,4,1,0,0,40,
46,3,9,0,12,1,4,0,0,0,30,
46,3,10,2,12,0,4,1,0,1887,45,
23,1,10,3,0,3,4,0,0,0,40,
33,3,13,2,0,5,2,0,0,0,30,
27,3,9,4,7,3,1,1,0,0,40,
21,3,10,4,0,3,2,0,0,0,20,
18,8,9,4,14,3,4,1,0,0,60,
36,3,3,2,6,0,4,1,7298,0,40,
37,1,13,0,9,1,4,0,0,0,36,
39,1,7,2,7,0,4,1,0,0,40,
36,3,9,2,13,0,4,1,7298,0,60,
24,3,12,4,2,1,4,1,2354,0,40,
26,3,12,4,3,3,2,0,0,0,40,
37,3,9,0,11,1,4,0,0,0,60,
34,3,9,2,2,0,4,1,0,0,50,
33,3,9,0,3,4,4,0,0,0,40,
33,5,9,2,10,0,4,1,0,0,30,
20,3,9,4,11,3,4,0,0,0,8,
26,3,10,0,0,4,4,0,0,0,38,
47,3,9,2,0,5,4,0,0,0,20,
17,3,7,4,11,3,4,0,0,0,20,
53,3,11,2,3,0,4,1,0,1485,40,
31,3,10,0,11,3,4,0,0,0,35,
34,3,7,2,6,0,4,1,0,0,40,
23,3,3,2,7,0,4,1,0,0,40,
39,3,13,2,2,0,4,1,0,0,45,
22,8,9,4,14,3,4,0,0,0,40,
21,3,10,4,0,3,4,0,0,0,20,
40,3,9,4,0,4,2,0,0,0,35,
54,1,14,2,0,0,4,1,7298,0,40,
32,0,13,2,9,0,1,1,0,2002,40,
29,1,9,2,7,5,4,0,2635,0,40,
68,8,10,4,14,4,2,0,0,0,40,
27,1,13,2,10,0,4,1,0,0,45,
54,3,10,4,3,1,4,1,0,0,40,
23,3,9,0,8,4,4,0,0,0,40,
38,3,14,2,3,0,4,1,0,0,48,
54,3,9,2,7,5,4,0,0,0,35,
21,3,10,4,9,3,1,1,0,1974,40,
40,3,11,4,9,1,4,1,0,0,42,
19,3,6,4,7,1,4,0,0,0,40,
21,8,9,4,14,2,4,1,0,0,60,
35,3,13,2,0,5,2,0,0,0,40,
39,3,10,4,0,3,4,0,2174,0,45,
38,3,9,4,7,4,4,1,0,1408,40,
41,3,8,2,5,0,4,1,0,0,40,
26,3,10,4,0,1,4,0,0,0,40,
35,3,9,0,7,1,4,0,0,0,45,
70,5,10,2,2,0,4,1,0,0,25,
45,3,6,2,11,0,4,1,0,0,40,
83,3,9,6,10,1,4,1,0,0,55,
59,3,9,5,7,1,4,0,0,0,40,
18,3,5,4,7,3,2,1,0,0,15,
31,3,9,2,0,0,4,1,0,0,40,
43,3,14,2,9,5,4,0,0,0,45,
24,1,13,4,9,1,4,0,0,0,40,
33,3,11,2,6,0,4,1,0,0,50,
48,1,14,4,9,1,4,0,0,0,52,
27,3,13,2,3,0,4,1,0,0,40,
41,3,9,2,2,0,4,1,0,0,40,
25,3,9,2,7,5,4,0,0,0,25,
53,3,9,0,13,1,4,1,0,0,40,
66,5,15,2,9,0,4,1,0,0,50,
31,3,10,2,2,0,4,1,0,0,40,
30,6,13,3,0,1,4,1,0,0,40,
22,3,9,0,13,1,4,1,0,0,40,
47,4,13,2,11,0,4,1,15024,0,60,
74,3,9,2,3,0,4,1,0,0,40,
37,3,10,2,0,0,2,1,0,1485,70,
35,5,10,5,4,1,4,1,4101,0,60,
51,5,13,2,3,0,4,1,0,1672,70,
40,3,10,5,7,1,4,0,0,0,40,
51,1,16,2,9,0,4,1,0,1887,40,
26,3,6,2,5,5,4,0,0,0,40,
53,3,12,4,0,4,2,0,0,0,40,
32,3,9,2,2,0,4,1,3781,0,40,
29,5,10,2,2,0,1,1,0,0,40,
42,3,9,5,0,1,4,1,0,0,40,
22,3,10,4,13,1,4,1,0,0,32,
62,8,9,2,14,0,4,1,0,0,24,
33,3,9,0,0,1,4,0,0,0,40,
21,3,9,4,13,3,2,1,0,0,20,
46,1,13,2,9,0,4,1,0,0,45,
25,3,7,4,5,1,4,1,0,0,40,
29,3,3,2,7,0,4,1,0,0,40,
29,0,13,4,9,1,4,1,0,0,48,
33,3,16,0,11,1,4,1,99999,0,60,
50,3,12,0,2,1,4,1,0,0,40,
22,3,9,4,0,1,0,0,0,0,40,
40,3,9,0,2,1,4,1,0,0,40,
28,3,9,2,6,0,0,1,0,0,45,
54,3,9,2,0,0,4,1,0,0,40,
29,3,9,2,2,0,4,1,0,0,40,
49,3,9,6,6,4,2,0,0,0,40,
46,3,7,6,7,1,4,0,0,0,27,
71,5,6,2,2,0,4,1,0,0,8,
27,3,10,2,4,0,4,1,0,0,80,
56,3,9,4,0,1,4,0,0,0,40,
64,3,9,2,12,0,1,1,0,0,60,
23,3,10,2,3,5,4,0,0,0,25,
36,3,13,2,9,0,4,1,0,0,40,
39,1,14,2,9,0,4,1,0,0,45,
26,3,9,4,3,1,4,1,0,0,40,
31,0,12,2,12,0,4,1,0,0,40,
36,3,13,0,0,4,4,0,0,0,40,
43,3,9,2,2,0,4,1,0,0,40,
25,3,10,4,0,1,4,0,0,0,50,
27,3,9,2,6,0,4,1,0,0,40,
24,3,8,4,11,1,4,1,0,0,40,
50,5,12,2,10,0,4,1,0,0,20,
30,3,9,2,2,0,4,1,0,0,40,
24,3,7,4,5,1,4,1,0,0,40,
41,1,14,0,9,4,4,0,7430,0,36,
29,3,10,4,3,1,4,1,0,0,45,
31,3,10,2,3,0,4,1,0,0,40,
54,3,10,0,3,1,4,0,0,0,40,
20,3,7,2,11,2,4,0,0,0,50,
37,3,9,4,7,3,4,1,0,0,40,
28,1,9,4,7,3,2,1,0,0,30,
39,3,9,2,0,5,4,0,0,0,40,
46,6,10,4,3,1,4,0,0,0,40,
35,3,13,5,3,4,4,0,0,0,42,
36,5,10,2,11,0,4,1,99999,0,20,
34,8,9,2,14,0,4,1,0,0,25,
44,3,14,2,3,0,4,1,0,0,40,
34,4,13,0,3,1,4,1,0,0,50,
28,5,9,2,11,0,4,1,0,0,50,
38,4,15,2,9,0,4,1,0,0,45,
64,8,13,2,14,0,4,1,0,0,50,
19,8,10,4,14,3,4,0,0,0,40,
35,3,13,2,11,0,4,1,0,0,52,
61,3,9,4,0,1,4,0,0,0,40,
45,3,10,0,11,4,4,0,0,0,40,
36,3,9,2,13,0,4,1,0,0,40,
34,3,9,4,13,4,2,1,0,0,30,
27,3,11,2,11,0,4,1,0,0,60,
22,3,6,4,2,4,4,1,0,0,40,
26,3,13,4,12,1,4,0,0,0,40,
19,3,7,4,7,2,4,0,0,0,15,
36,3,9,0,4,1,4,1,0,0,40,
51,3,13,0,3,1,4,1,14084,0,50,
63,3,9,2,2,0,4,1,99999,0,40,
51,3,9,2,0,0,4,1,0,0,40,
20,6,10,4,0,3,4,0,0,0,25,
42,5,11,2,9,0,4,1,0,0,50,
40,8,13,4,14,3,4,0,0,0,40,
25,3,10,2,2,0,4,1,0,0,40,
40,3,11,0,0,4,4,0,0,0,50,
41,8,13,2,14,5,4,0,0,0,30,
49,3,9,4,5,3,4,1,0,0,80,
46,3,9,5,6,3,2,0,0,0,40,
32,5,9,5,11,1,4,1,0,0,50,
28,3,10,2,5,0,2,1,0,0,40,
19,8,9,4,14,2,2,1,0,0,20,
19,3,9,4,0,3,4,0,0,0,25,
18,3,7,4,0,3,2,1,0,0,20,
39,3,9,4,11,1,4,1,0,0,55,
